"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-05","0.00","0.0","0.0",,"44","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-06","0.00","0.0","0.0",,"42","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-07","0.00","0.0","0.0",,"43","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-08","0.00","0.0","0.0",,"41","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-09","0.00","0.0","0.0",,"49","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-10","0.00","0.0","0.0",,"51","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-11","0.00","0.0","0.0",,"50","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-12","1.38","0.0","0.0",,"44","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-13","0.00","0.0","0.0",,"49","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-14","0.00","0.0","0.0",,"56","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-15","7.57","0.0","0.0",,"55","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-16","0.90","0.0","0.0",,"48","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-17","0.04","0.0","0.0",,"51","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-18","0.00","0.0","0.0",,"51","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-19","0.01","0.0","0.0",,"61","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-20","0.00","0.0","0.0",,"71","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-21","0.00","0.0","0.0",,"79","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-22","0.00","0.0","0.0",,"78","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-23","0.00","0.0","0.0",,"86","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-24","0.00","0.0","0.0",,"76","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-25","0.14","0.0","0.0",,"67","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-26","0.00","0.0","0.0",,"61","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-27","2.04","0.0","0.0",,"56","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-28","0.00","0.0","0.0",,"71","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-29","0.00","0.0","0.0",,"67","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-30","0.00","0.0","0.0",,"80","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-01","0.32","0.0","0.0",,"71","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-02","0.10","0.0","0.0",,"68","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-03","0.00","0.0","0.0",,"72","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-04","0.00","0.0","0.0",,"71","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-05","0.00","0.0","0.0",,"73","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-06","0.00","0.0","0.0",,"63","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-07","0.00","0.0","0.0",,"67","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-08","0.00","0.0","0.0",,"72","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-09","0.00","0.0","0.0",,"83","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-10","0.00","0.0","0.0",,"77","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-11","0.19","0.0","0.0",,"77","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-12","0.18","0.0","0.0",,"74","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-13","0.00","0.0","0.0",,"68","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-14","0.00","0.0","0.0",,"70","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-15","0.00","0.0","0.0",,"84","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-16","0.83","0.0","0.0",,"85","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-17","0.00","0.0","0.0",,"69","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-18","0.00","0.0","0.0",,"54","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-19","0.21","0.0","0.0",,"57","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-20","0.02","0.0","0.0",,"75","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-21","0.00","0.0","0.0",,"71","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-22","0.00","0.0","0.0",,"76","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-23","0.00","0.0","0.0",,"74","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-24","0.00","0.0","0.0",,"84","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-25","0.00","0.0","0.0",,"90","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-26","0.00","0.0","0.0",,"85","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-27","0.03","0.0","0.0",,"86","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-28","0.00","0.0","0.0",,"83","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-29","0.00","0.0","0.0",,"80","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-30","0.00","0.0","0.0",,"84","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-31","0.00","0.0","0.0",,"91","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-01","0.00","0.0","0.0",,"88","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-02","0.00","0.0","0.0",,"89","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-03","1.62","0.0","0.0",,"79","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-04","2.29","0.0","0.0",,"70","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-05","0.00","0.0","0.0",,"81","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-06","0.00","0.0","0.0",,"71","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-07","0.00","0.0","0.0",,"75","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-08","0.00","0.0","0.0",,"85","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-09","0.01","0.0","0.0",,"82","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-10","0.00","0.0","0.0",,"72","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-11","0.03","0.0","0.0",,"84","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-12","1.18","0.0","0.0",,"83","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-13","0.00","0.0","0.0",,"66","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-14","0.00","0.0","0.0",,"64","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-15","0.00","0.0","0.0",,"74","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-16","0.04","0.0","0.0",,"81","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-17","0.00","0.0","0.0",,"86","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-18","0.00","0.0","0.0",,"84","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-19","0.33","0.0","0.0",,"80","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-20","0.14","0.0","0.0",,"78","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-21","0.18","0.0","0.0",,"80","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-22","0.00","0.0","0.0",,"74","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-23","0.00","0.0","0.0",,"74","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-24","0.00","0.0","0.0",,"81","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-25","0.00","0.0","0.0",,"80","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-26","0.00","0.0","0.0",,"91","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-27","0.69","0.0","0.0",,"90","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-28","0.03","0.0","0.0",,"87","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-29","0.00","0.0","0.0",,"77","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-06-30","0.01","0.0","0.0",,"81","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-01","0.00","0.0","0.0",,"74","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-02","0.00","0.0","0.0",,"74","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-03","0.00","0.0","0.0",,"80","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-04","0.07","0.0","0.0",,"71","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-05","1.30","0.0","0.0",,"78","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-06","0.03","0.0","0.0",,"83","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-07","0.00","0.0","0.0",,"85","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-08","0.00","0.0","0.0",,"89","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-09","0.00","0.0","0.0",,"92","76",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-10","0.00","0.0","0.0",,"92","74",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-11","1.01","0.0","0.0",,"85","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-12","0.00","0.0","0.0",,"80","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-13","0.00","0.0","0.0",,"81","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-14","0.00","0.0","0.0",,"84","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-15","0.01","0.0","0.0",,"88","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-16","0.00","0.0","0.0",,"82","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-17","0.00","0.0","0.0",,"88","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-18","1.59","0.0","0.0",,"78","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-19","0.19","0.0","0.0",,"83","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-20","0.00","0.0","0.0",,"78","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-21","0.00","0.0","0.0",,"82","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-22","0.00","0.0","0.0",,"83","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-23","2.31","0.0","0.0",,"72","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-24","0.00","0.0","0.0",,"81","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-25","0.00","0.0","0.0",,"83","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-26","0.00","0.0","0.0",,"85","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-27","0.00","0.0","0.0",,"84","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-28","0.00","0.0","0.0",,"84","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-29","0.38","0.0","0.0",,"80","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-30","0.00","0.0","0.0",,"86","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-07-31","0.00","0.0","0.0",,"87","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-01","0.00","0.0","0.0",,"90","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-02","0.00","0.0","0.0",,"92","75",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-03","1.15","0.0","0.0",,"90","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-04","0.01","0.0","0.0",,"89","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-05","0.00","0.0","0.0",,"85","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-06","0.00","0.0","0.0",,"83","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-07","0.00","0.0","0.0",,"89","75",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-08","2.50","0.0","0.0",,"90","73",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-09","0.00","0.0","0.0",,"83","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-10","1.28","0.0","0.0",,"72","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-11","0.00","0.0","0.0",,"81","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-12","0.00","0.0","0.0",,"85","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-13","0.04","0.0","0.0",,"84","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-14","0.00","0.0","0.0",,"81","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-15","0.00","0.0","0.0",,"84","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-16","0.01","0.0","0.0",,"83","74",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-17","0.74","0.0","0.0",,"85","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-18","0.00","0.0","0.0",,"74","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-19","0.12","0.0","0.0",,"71","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-20","0.06","0.0","0.0",,"69","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-21","1.27","0.0","0.0",,"59","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-22","0.00","0.0","0.0",,"65","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-23","0.00","0.0","0.0",,"75","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-24","0.00","0.0","0.0",,"83","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-25","0.00","0.0","0.0",,"87","73",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-26","0.00","0.0","0.0",,"80","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-27","0.00","0.0","0.0",,"83","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-28","0.00","0.0","0.0",,"83","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-29","0.00","0.0","0.0",,"85","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-30","0.00","0.0","0.0",,"86","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-08-31","0.00","0.0","0.0",,"78","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-01","0.00","0.0","0.0",,"79","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-02","0.00","0.0","0.0",,"78","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-03","0.00","0.0","0.0",,"82","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-04","0.00","0.0","0.0",,"83","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-05","0.00","0.0","0.0",,"79","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-06","0.00","0.0","0.0",,"80","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-07","0.00","0.0","0.0",,"86","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-08","0.00","0.0","0.0",,"88","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-09","0.00","0.0","0.0",,"85","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-10","0.13","0.0","0.0",,"79","73",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-11","1.21","0.0","0.0",,"74","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-12","0.00","0.0","0.0",,"75","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-13","0.00","0.0","0.0",,"74","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-14","0.00","0.0","0.0",,"74","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-15","0.08","0.0","0.0",,"69","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-16","0.00","0.0","0.0",,"66","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-17","0.00","0.0","0.0",,"69","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-18","0.00","0.0","0.0",,"70","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-19","0.00","0.0","0.0",,"76","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-20","0.00","0.0","0.0",,"82","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-21","0.00","0.0","0.0",,"82","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-22","0.31","0.0","0.0",,"75","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-23","0.00","0.0","0.0",,"78","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-24","0.00","0.0","0.0",,"79","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-25","0.00","0.0","0.0",,"85","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-26","0.00","0.0","0.0",,"87","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-27","0.00","0.0","0.0",,"82","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-28","0.08","0.0","0.0",,"76","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-29","0.00","0.0","0.0",,"76","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-09-30","0.00","0.0","0.0",,"72","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-01","0.00","0.0","0.0",,"69","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-02","0.00","0.0","0.0",,"75","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-03","0.03","0.0","0.0",,"78","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-04","0.00","0.0","0.0",,"84","69",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-05","0.00","0.0","0.0",,"83","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-06","0.00","0.0","0.0",,"83","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-07","0.00","0.0","0.0",,"82","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-08","0.00","0.0","0.0",,"87","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-09","0.52","0.0","0.0",,"79","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-10","0.16","0.0","0.0",,"69","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-11","1.48","0.0","0.0",,"67","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-12","0.08","0.0","0.0",,"60","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-13","0.00","0.0","0.0",,"63","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-14","0.00","0.0","0.0",,"66","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-15","0.00","0.0","0.0",,"67","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-16","0.00","0.0","0.0",,"70","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-17","0.00","0.0","0.0",,"73","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-18","0.00","0.0","0.0",,"77","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-19","0.38","0.0","0.0",,"73","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-20","0.03","0.0","0.0",,"70","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-21","0.00","0.0","0.0",,"74","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-22","0.00","0.0","0.0",,"76","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-23","0.01","0.0","0.0",,"78","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-24","0.16","0.0","0.0",,"67","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-25","0.14","0.0","0.0",,"57","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-26","0.46","0.0","0.0",,"58","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-27","1.20","0.0","0.0",,"67","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-28","0.00","0.0","0.0",,"56","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-29","0.00","0.0","0.0",,"53","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-30","0.00","0.0","0.0",,"62","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-10-31","0.00","0.0","0.0",,"64","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-01","0.00","0.0","0.0",,"66","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-02","0.00","0.0","0.0",,"55","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-03","0.00","0.0","0.0",,"51","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-04","0.00","0.0","0.0",,"56","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-05","0.00","0.0","0.0",,"57","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-06","0.52","0.0","0.0",,"56","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-07","0.00","0.0","0.0",,"49","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-08","0.00","0.0","0.0",,"46","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-09","0.41","0.0","0.0",,"44","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-10","0.13","0.0","0.0",,"46","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-11","0.00","0.0","0.0",,"46","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-12","0.11","0.0","0.0",,"50","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-13","0.22","0.0","0.0",,"59","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-14","0.00","0.0","0.0",,"58","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-15","0.38","0.0","0.0",,"63","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-16","0.00","0.0","0.0",,"47","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-17","0.00","0.0","0.0",,"46","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-18","0.00","0.0","0.0",,"44","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-19","0.27","0.0","0.0",,"44","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-20","0.11","0.0","0.0",,"48","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-21","0.00","0.0","0.0",,"58","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-22","0.03","0.0","0.0",,"66","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-23","0.00","0.0","0.0",,"40","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-24","0.00","0.0","0.0",,"39","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-25","0.00","0.0","0.0",,"49","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-26","1.25","0.0","0.0",,"62","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-27","0.03","0.0","0.0",,"64","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-28","0.00","0.0","0.0",,"45","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-29","0.01","0.0","0.0",,"51","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-11-30","0.00","0.0","0.0",,"42","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-01","0.00","0.0","0.0",,"38","25",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-02","0.33","1.4","0.0",,"36","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-03","0.31","0.0","0.0",,"47","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-04","0.00","0.0","0.0",,"34","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-05","0.02","0.3","0.0",,"33","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-06","0.00","0.0","0.0",,"33","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-07","0.00","0.0","0.0",,"35","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-08","0.00","0.0","0.0",,"44","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-09","0.32","0.0","0.0",,"40","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-10","0.08","0.0","0.0",,"40","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-11","0.01","0.0","0.0",,"45","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-12","0.00","0.0","0.0",,"52","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-13","1.02","0.2","0.0",,"36","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-14","0.00","0.0","0.0",,"42","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-15","0.01","0.0","0.0",,"36","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-16","0.84","1.0","1.0",,"38","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-17","0.00","0.0","0.0",,"33","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-18","0.00","0.0","0.0",,"37","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-19","0.08","0.0","0.0",,"43","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-20","0.00","0.0","0.0",,"44","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-21","0.00","0.0","0.0",,"39","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-22","0.00","0.0","0.0",,"41","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-23","0.71","0.0","0.0",,"61","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-24","0.00","0.0","0.0",,"50","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-25","0.00","0.0","0.0",,"43","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-26","0.51","0.0","0.0",,"39","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-27","0.05","0.0","0.0",,"43","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-12-28","0.02","0.0","0.0",,"49","40",
